("kutu1245",  (0,0,0), 84,108,66),
("kutu1245",  (0,0,66), 84,108,66),
("kutu1245",  (0,0,132), 84,108,66),
("kutu1245",  (0,108,0), 84,108,66),
("kutu1245",  (0,108,66), 84,108,66),
("kutu1245",  (0,108,132), 84,108,66),
("kutu1245",  (84,0,0), 84,108,66),
("kutu1250",  (84,0,66), 86,92,66),
("kutu1250",  (84,0,132), 86,92,66),
("kutu1250",  (84,108,0), 86,92,66),
("kutu1250",  (84,92,66), 86,92,66),
("kutu1250",  (84,92,132), 86,92,66),
("kutu1249",  (168,0,0), 77,99,58),
("kutu1249",  (170,108,0), 77,99,58),
("kutu1249",  (170,108,58), 77,99,58),
("kutu1249",  (170,108,116), 77,99,58),
("kutu1249",  (245,0,0), 77,99,58),
("kutu1242",  (245,0,58), 66,104,61),
("kutu1242",  (245,0,119), 66,104,61),
("kutu1242",  (247,108,0), 66,104,61),
("kutu1242",  (247,108,61), 66,104,61),
("kutu1242",  (247,108,122), 66,104,61),
("kutu1242",  (313,108,0), 66,104,61),
("kutu1242",  (313,108,61), 66,104,61),
("kutu1242",  (313,108,122), 66,104,61),
("kutu1242",  (322,0,0), 66,104,61),
("kutu1240",  (322,0,61), 76,82,59),
("kutu1240",  (322,0,120), 76,82,59),
("kutu1240",  (379,108,0), 76,82,59),
("kutu1240",  (379,108,59), 76,82,59),
("kutu1251",  (379,108,118), 80,93,46),
("kutu1251",  (379,108,164), 80,93,46),
("kutu1251",  (388,0,0), 80,93,46),
("kutu1251",  (455,108,0), 80,93,46),
("kutu1251",  (455,108,46), 80,93,46),
("kutu1251",  (468,0,0), 80,93,46),
("kutu1251",  (468,0,46), 80,93,46),
("kutu1251",  (468,0,92), 80,93,46),
("kutu1251",  (468,0,138), 80,93,46),
("kutu1251",  (468,93,92), 80,93,46),
("kutu1255",  (468,93,138), 69,70,69),
("kutu1254",  (170,108,174), 71,112,37),
("kutu1254",  (247,108,183), 71,112,37),
("kutu1246",  (535,108,0), 51,90,45),
("kutu1246",  (535,108,45), 51,90,45),
("kutu1259",  (245,0,180), 61,94,36),
("kutu1259",  (318,108,183), 61,94,36),
("kutu1259",  (322,0,179), 61,94,36),
("kutu1244",  (468,0,184), 77,89,26),
("kutu1243",  (548,0,0), 36,71,28),
("kutu1243",  (548,0,28), 36,71,28),
("kutu1243",  (548,0,56), 36,71,28),
("kutu1243",  (548,0,84), 36,71,28),
("kutu1243",  (548,0,112), 36,71,28),
("kutu1247",  (548,0,140), 35,48,33),
("kutu1247",  (548,0,173), 35,48,33),
("kutu188",  (0,0,0), 66,104,61),
("kutu188",  (0,0,61), 66,104,61),
("kutu188",  (0,0,122), 66,104,61),
("kutu188",  (0,104,0), 66,104,61),
("kutu188",  (0,104,61), 66,104,61),
("kutu188",  (0,104,122), 66,104,61),
("kutu188",  (66,0,0), 66,104,61),
("kutu188",  (66,0,61), 66,104,61),
("kutu188",  (66,0,122), 66,104,61),
("kutu188",  (66,104,0), 66,104,61),
("kutu188",  (66,104,61), 66,104,61),
("kutu188",  (66,104,122), 66,104,61),
("kutu188",  (132,0,0), 66,104,61),
("kutu188",  (132,0,61), 66,104,61),
("kutu188",  (132,0,122), 66,104,61),
("kutu188",  (132,104,0), 66,104,61),
("kutu188",  (132,104,61), 66,104,61),
("kutu188",  (132,104,122), 66,104,61),
("kutu188",  (198,0,0), 66,104,61),
("kutu188",  (198,0,61), 66,104,61),
("kutu188",  (198,0,122), 66,104,61),
("kutu188",  (198,104,0), 66,104,61),
("kutu188",  (198,104,61), 66,104,61),
("kutu188",  (198,104,122), 66,104,61),
("kutu188",  (264,0,0), 66,104,61),
("kutu188",  (264,0,61), 66,104,61),
("kutu188",  (264,0,122), 66,104,61),
("kutu188",  (264,104,0), 66,104,61),
("kutu188",  (264,104,61), 66,104,61),
("kutu188",  (264,104,122), 66,104,61),
("kutu188",  (330,0,0), 66,104,61),
("kutu188",  (330,0,61), 66,104,61),
("kutu188",  (330,0,122), 66,104,61),
("kutu186",  (330,104,0), 76,82,59),
("kutu186",  (330,104,59), 76,82,59),
("kutu186",  (330,104,118), 76,82,59),
("kutu186",  (396,0,0), 76,82,59),
("kutu186",  (396,0,59), 76,82,59),
("kutu186",  (396,0,118), 76,82,59),
("kutu186",  (406,104,0), 76,82,59),
("kutu186",  (406,104,59), 76,82,59),
("kutu186",  (406,104,118), 76,82,59),
("kutu186",  (472,0,0), 76,82,59),
("kutu186",  (472,0,59), 76,82,59),
