("kutu1287",  (0,0,0), 73,78,72),
("kutu1287",  (0,0,72), 73,78,72),
("kutu1287",  (0,0,144), 73,78,72),
("kutu1287",  (0,78,0), 73,78,72),
("kutu1287",  (0,78,72), 73,78,72),
("kutu1287",  (0,78,144), 73,78,72),
("kutu1287",  (73,0,0), 73,78,72),
("kutu1287",  (73,0,72), 73,78,72),
("kutu1287",  (73,0,144), 73,78,72),
("kutu1287",  (73,78,0), 73,78,72),
("kutu1293",  (73,78,72), 69,98,57),
("kutu1293",  (73,78,129), 69,98,57),
("kutu1293",  (146,0,0), 69,98,57),
("kutu1293",  (146,0,57), 69,98,57),
("kutu1293",  (146,0,114), 69,98,57),
("kutu1283",  (146,98,0), 74,104,50),
("kutu1283",  (146,98,50), 74,104,50),
("kutu1283",  (146,98,100), 74,104,50),
("kutu1283",  (146,98,150), 74,104,50),
("kutu1283",  (220,98,0), 74,104,50),
("kutu1283",  (220,98,50), 74,104,50),
("kutu1283",  (220,98,100), 74,104,50),
("kutu1295",  (146,0,171), 93,98,41),
("kutu1295",  (215,0,0), 93,98,41),
("kutu1295",  (215,0,41), 93,98,41),
("kutu1295",  (215,0,82), 93,98,41),
("kutu1295",  (215,0,123), 93,98,41),
("kutu1295",  (220,98,150), 93,98,41),
("kutu1295",  (294,98,0), 93,98,41),
("kutu1295",  (294,98,41), 93,98,41),
("kutu1295",  (294,98,82), 93,98,41),
("kutu1286",  (387,98,0), 69,108,49),
("kutu1286",  (387,98,49), 69,108,49),
("kutu1286",  (387,98,98), 69,108,49),
("kutu1286",  (387,98,147), 69,108,49),
("kutu1286",  (456,98,0), 69,108,49),
("kutu1286",  (456,98,49), 69,108,49),
("kutu1286",  (456,98,98), 69,108,49),
("kutu1286",  (456,98,147), 69,108,49),
("kutu1284",  (308,0,0), 70,83,40),
("kutu1284",  (308,0,40), 70,83,40),
("kutu1284",  (308,0,80), 70,83,40),
("kutu1284",  (308,0,120), 70,83,40),
("kutu1284",  (308,0,160), 70,83,40),
("kutu1284",  (378,0,0), 70,83,40),
("kutu1296",  (378,0,40), 60,98,35),
("kutu1296",  (378,0,75), 60,98,35),
("kutu1296",  (378,0,110), 60,98,35),
("kutu1296",  (378,0,145), 60,98,35),
("kutu1296",  (378,0,180), 60,98,35),
("kutu1296",  (448,0,0), 60,98,35),
("kutu1296",  (448,0,35), 60,98,35),
("kutu1294",  (0,156,0), 62,72,36),
("kutu1294",  (0,156,36), 62,72,36),
("kutu1294",  (0,156,72), 62,72,36),
("kutu1294",  (0,156,108), 62,72,36),
("kutu1294",  (0,156,144), 62,72,36),
("kutu1294",  (0,156,180), 62,72,36),
("kutu1294",  (62,156,0), 62,72,36),
("kutu1294",  (62,156,36), 62,72,36),
("kutu1294",  (448,0,70), 62,72,36),
("kutu1294",  (448,0,106), 62,72,36),
("kutu1294",  (448,0,142), 62,72,36),
("kutu1294",  (448,0,178), 62,72,36),
("kutu1291",  (508,0,0), 50,79,40),
("kutu1291",  (525,98,0), 50,79,40),
("kutu1291",  (525,98,40), 50,79,40),
("kutu1291",  (525,98,80), 50,79,40),
("kutu1291",  (525,98,120), 50,79,40),
("kutu1291",  (525,98,160), 50,79,40),
("kutu1288",  (73,78,186), 62,77,24),
("kutu1288",  (220,98,191), 62,77,24),
("kutu1288",  (282,98,191), 62,77,24),
("kutu1288",  (294,98,123), 62,77,24),
("kutu1288",  (387,98,196), 62,77,24),
("kutu1288",  (449,98,196), 62,77,24),
("kutu1288",  (508,0,40), 62,77,24),
("kutu1285",  (73,176,72), 52,53,38),
("kutu1285",  (73,176,110), 52,53,38),
("kutu1285",  (73,176,148), 52,53,38),
("kutu1285",  (525,177,0), 52,53,38),
("kutu1285",  (525,177,38), 52,53,38),
("kutu1285",  (525,177,76), 52,53,38),
("kutu1285",  (525,177,114), 52,53,38),
("kutu1285",  (525,177,152), 52,53,38),
("kutu1297",  (73,155,186), 40,62,31),
("kutu1280",  (525,177,190), 50,55,26),
("kutu193",  (0,0,0), 42,48,37),
("kutu193",  (0,0,37), 42,48,37),
