("kutu775",  (0,0,0), 97,105,46),
("kutu775",  (0,0,46), 97,105,46),
("kutu775",  (0,0,92), 97,105,46),
("kutu775",  (0,0,138), 97,105,46),
("kutu775",  (0,105,0), 97,105,46),
("kutu775",  (0,105,46), 97,105,46),
("kutu775",  (0,105,92), 97,105,46),
("kutu775",  (0,105,138), 97,105,46),
("kutu776",  (97,0,0), 76,103,54),
("kutu776",  (97,0,54), 76,103,54),
("kutu776",  (97,0,108), 76,103,54),
("kutu776",  (97,0,162), 76,103,54),
("kutu776",  (97,103,0), 76,103,54),
("kutu776",  (97,103,54), 76,103,54),
("kutu776",  (97,103,108), 76,103,54),
("kutu776",  (97,103,162), 76,103,54),
("kutu776",  (173,0,0), 76,103,54),
("kutu770",  (173,0,54), 77,102,42),
("kutu770",  (173,0,96), 77,102,42),
("kutu770",  (173,0,138), 77,102,42),
("kutu770",  (173,103,0), 77,102,42),
("kutu770",  (173,103,42), 77,102,42),
("kutu770",  (173,103,84), 77,102,42),
("kutu770",  (173,103,126), 77,102,42),
("kutu770",  (173,103,168), 77,102,42),
("kutu771",  (249,0,0), 75,80,44),
("kutu771",  (250,103,0), 75,80,44),
("kutu771",  (250,103,44), 75,80,44),
("kutu767",  (250,103,88), 53,98,44),
("kutu767",  (250,103,132), 53,98,44),
("kutu767",  (250,103,176), 53,98,44),
("kutu767",  (324,0,0), 53,98,44),
("kutu767",  (324,0,44), 53,98,44),
("kutu760",  (324,0,88), 56,89,45),
("kutu760",  (324,0,133), 56,89,45),
("kutu760",  (325,103,0), 56,89,45),
("kutu760",  (325,103,45), 56,89,45),
("kutu760",  (325,103,90), 56,89,45),
("kutu760",  (325,103,135), 56,89,45),
("kutu760",  (377,0,0), 56,89,45),
("kutu760",  (381,103,0), 56,89,45),
("kutu760",  (381,103,45), 56,89,45),
("kutu760",  (381,103,90), 56,89,45),
("kutu760",  (381,103,135), 56,89,45),
("kutu760",  (433,0,0), 56,89,45),
("kutu772",  (324,0,178), 52,93,41),
("kutu772",  (377,0,45), 52,93,41),
("kutu772",  (429,0,45), 52,93,41),
("kutu772",  (429,0,86), 52,93,41),
("kutu772",  (429,0,127), 52,93,41),
("kutu772",  (429,0,168), 52,93,41),
("kutu772",  (437,103,0), 52,93,41),
("kutu772",  (437,103,41), 52,93,41),
("kutu772",  (437,103,82), 52,93,41),
("kutu772",  (437,103,123), 52,93,41),
("kutu772",  (437,103,164), 52,93,41),
("kutu772",  (489,0,0), 52,93,41),
("kutu772",  (489,0,41), 52,93,41),
("kutu766",  (489,0,82), 59,62,54),
("kutu766",  (489,0,136), 59,62,54),
("kutu766",  (489,93,0), 59,62,54),
("kutu766",  (489,93,54), 59,62,54),
("kutu766",  (489,93,108), 59,62,54),
("kutu766",  (489,93,162), 59,62,54),
("kutu766",  (489,155,0), 59,62,54),
("kutu766",  (489,155,54), 59,62,54),
("kutu766",  (489,155,108), 59,62,54),
("kutu766",  (489,155,162), 59,62,54),
("kutu769",  (0,0,184), 64,97,28),
("kutu769",  (0,97,184), 64,97,28),
("kutu769",  (173,0,180), 64,97,28),
("kutu769",  (325,103,180), 64,97,28),
("kutu764",  (389,103,180), 39,73,38),
("kutu764",  (541,0,0), 39,73,38),
("kutu764",  (541,0,38), 39,73,38),
("kutu764",  (548,93,0), 39,73,38),
("kutu764",  (548,93,38), 39,73,38),
("kutu764",  (548,93,76), 39,73,38),
("kutu763",  (548,93,114), 39,73,33),
("kutu763",  (548,93,147), 39,73,33),
("kutu763",  (548,93,180), 39,73,33),
("kutu768",  (64,0,184), 32,94,31),
("kutu768",  (64,94,184), 32,94,31),
("kutu761",  (548,166,0), 37,53,34),
("kutu761",  (548,166,34), 37,53,34),
("kutu761",  (548,166,68), 37,53,34),
("kutu761",  (548,166,102), 37,53,34),
("kutu761",  (548,166,136), 37,53,34),
("kutu761",  (548,166,170), 37,53,34),
("kutu765",  (250,183,0), 42,50,29),
("kutu765",  (250,183,29), 42,50,29),
("kutu765",  (250,183,58), 42,50,29),
("kutu765",  (489,0,190), 42,50,29),
("kutu114",  (0,0,0), 56,89,45),
("kutu114",  (0,0,45), 56,89,45),
("kutu114",  (0,0,90), 56,89,45),
("kutu114",  (0,0,135), 56,89,45),
("kutu114",  (0,89,0), 56,89,45),
("kutu114",  (0,89,45), 56,89,45),
("kutu114",  (0,89,90), 56,89,45),
("kutu114",  (0,89,135), 56,89,45),
("kutu114",  (56,0,0), 56,89,45),
("kutu114",  (56,0,45), 56,89,45),
("kutu114",  (56,0,90), 56,89,45),
("kutu114",  (56,0,135), 56,89,45),
("kutu114",  (56,89,0), 56,89,45),
("kutu114",  (56,89,45), 56,89,45),
("kutu114",  (56,89,90), 56,89,45),
("kutu114",  (56,89,135), 56,89,45),
("kutu114",  (112,0,0), 56,89,45),
("kutu114",  (112,0,45), 56,89,45),
("kutu114",  (112,0,90), 56,89,45),
("kutu114",  (112,0,135), 56,89,45),
("kutu114",  (112,89,0), 56,89,45),
("kutu114",  (112,89,45), 56,89,45),
("kutu114",  (112,89,90), 56,89,45),
("kutu114",  (112,89,135), 56,89,45),
("kutu114",  (168,0,0), 56,89,45),
("kutu114",  (168,0,45), 56,89,45),
("kutu114",  (168,0,90), 56,89,45),
("kutu114",  (168,0,135), 56,89,45),
("kutu114",  (168,89,0), 56,89,45),
("kutu114",  (168,89,45), 56,89,45),
("kutu114",  (168,89,90), 56,89,45),
("kutu114",  (168,89,135), 56,89,45),
("kutu114",  (224,0,0), 56,89,45),
("kutu114",  (224,0,45), 56,89,45),
("kutu114",  (224,0,90), 56,89,45),
("kutu114",  (224,0,135), 56,89,45),
("kutu114",  (224,89,0), 56,89,45),
("kutu114",  (224,89,45), 56,89,45),
("kutu114",  (224,89,90), 56,89,45),
("kutu114",  (224,89,135), 56,89,45),
("kutu114",  (280,0,0), 56,89,45),
("kutu114",  (280,0,45), 56,89,45),
("kutu114",  (280,0,90), 56,89,45),
("kutu114",  (280,0,135), 56,89,45),
("kutu114",  (280,89,0), 56,89,45),
("kutu114",  (280,89,45), 56,89,45),
("kutu114",  (280,89,90), 56,89,45),
("kutu114",  (280,89,135), 56,89,45),
("kutu114",  (336,0,0), 56,89,45),
