("kutu137",  (0,0,0), 100,101,77),
("kutu137",  (0,0,77), 100,101,77),
("kutu137",  (0,101,0), 100,101,77),
("kutu137",  (0,101,77), 100,101,77),
("kutu133",  (0,0,154), 82,94,66),
("kutu133",  (0,94,154), 82,94,66),
("kutu133",  (100,0,0), 82,94,66),
("kutu133",  (100,0,66), 82,94,66),
("kutu133",  (100,0,132), 82,94,66),
("kutu120",  (100,94,0), 79,118,51),
("kutu120",  (100,94,51), 79,118,51),
("kutu120",  (100,94,102), 79,118,51),
("kutu120",  (100,94,153), 79,118,51),
("kutu120",  (179,94,0), 79,118,51),
("kutu120",  (179,94,51), 79,118,51),
("kutu139",  (179,94,102), 61,117,57),
("kutu139",  (179,94,159), 61,117,57),
("kutu139",  (258,94,0), 61,117,57),
("kutu139",  (258,94,57), 61,117,57),
("kutu139",  (258,94,114), 61,117,57),
("kutu139",  (319,94,0), 61,117,57),
("kutu134",  (182,0,0), 77,78,64),
("kutu134",  (182,0,64), 77,78,64),
("kutu134",  (182,0,128), 77,78,64),
("kutu134",  (259,0,0), 77,78,64),
("kutu134",  (259,0,64), 77,78,64),
("kutu134",  (259,0,128), 77,78,64),
("kutu138",  (319,94,57), 63,103,59),
("kutu138",  (319,94,116), 63,103,59),
("kutu136",  (336,0,0), 61,91,61),
("kutu136",  (336,0,61), 61,91,61),
("kutu136",  (336,0,122), 61,91,61),
("kutu136",  (397,0,0), 61,91,61),
("kutu136",  (397,0,61), 61,91,61),
("kutu127",  (380,94,0), 60,95,55),
("kutu127",  (397,0,122), 60,95,55),
("kutu127",  (440,94,0), 60,95,55),
("kutu127",  (440,94,55), 60,95,55),
("kutu127",  (500,94,0), 60,95,55),
("kutu127",  (500,94,55), 60,95,55),
("kutu128",  (458,0,0), 66,80,52),
("kutu128",  (458,0,52), 66,80,52),
("kutu128",  (458,0,104), 66,80,52),
("kutu128",  (458,0,156), 66,80,52),
("kutu128",  (500,94,110), 66,80,52),
("kutu128",  (500,94,162), 66,80,52),
("kutu131",  (258,94,171), 55,98,44),
("kutu131",  (319,94,175), 55,98,44),
("kutu125",  (336,0,183), 70,84,35),
("kutu122",  (524,0,0), 58,64,52),
("kutu122",  (524,0,52), 58,64,52),
("kutu122",  (524,0,104), 58,64,52),
("kutu122",  (524,0,156), 58,64,52),
("kutu123",  (380,189,0), 42,42,32),
("kutu123",  (422,189,0), 42,42,32),
("kutu123",  (422,189,32), 42,42,32),
("kutu123",  (422,189,64), 42,42,32),
("kutu18",  (0,0,0), 79,118,51),
("kutu18",  (0,0,51), 79,118,51),
("kutu18",  (0,0,102), 79,118,51),
("kutu18",  (0,0,153), 79,118,51),
("kutu18",  (79,0,0), 79,118,51),
("kutu18",  (79,0,51), 79,118,51),
("kutu18",  (79,0,102), 79,118,51),
("kutu18",  (79,0,153), 79,118,51),
("kutu18",  (158,0,0), 79,118,51),
("kutu18",  (158,0,51), 79,118,51),
("kutu18",  (158,0,102), 79,118,51),
("kutu18",  (158,0,153), 79,118,51),
("kutu18",  (237,0,0), 79,118,51),
("kutu18",  (237,0,51), 79,118,51),
("kutu18",  (237,0,102), 79,118,51),
("kutu18",  (237,0,153), 79,118,51),
