("kutu223",  (0,0,0), 80,98,56),
("kutu223",  (0,0,56), 80,98,56),
("kutu223",  (0,0,112), 80,98,56),
("kutu223",  (0,98,0), 80,98,56),
("kutu223",  (0,98,56), 80,98,56),
("kutu220",  (0,98,112), 80,95,57),
("kutu220",  (80,0,0), 80,95,57),
("kutu220",  (80,0,57), 80,95,57),
("kutu220",  (80,0,114), 80,95,57),
("kutu220",  (80,95,0), 80,95,57),
("kutu225",  (80,95,57), 77,82,67),
("kutu225",  (80,95,124), 77,82,67),
("kutu225",  (160,0,0), 77,82,67),
("kutu225",  (160,0,67), 77,82,67),
("kutu225",  (160,0,134), 77,82,67),
("kutu225",  (160,82,0), 77,82,67),
("kutu225",  (160,82,67), 77,82,67),
("kutu225",  (160,82,134), 77,82,67),
("kutu224",  (237,0,0), 60,108,59),
("kutu224",  (237,0,59), 60,108,59),
("kutu224",  (237,0,118), 60,108,59),
("kutu224",  (237,108,0), 60,108,59),
("kutu224",  (237,108,59), 60,108,59),
("kutu224",  (237,108,118), 60,108,59),
("kutu227",  (0,98,169), 72,104,44),
("kutu227",  (297,0,0), 72,104,44),
("kutu227",  (297,0,44), 72,104,44),
("kutu227",  (297,0,88), 72,104,44),
("kutu227",  (297,0,132), 72,104,44),
("kutu227",  (297,0,176), 72,104,44),
("kutu227",  (297,104,0), 72,104,44),
("kutu227",  (297,104,44), 72,104,44),
("kutu227",  (297,104,88), 72,104,44),
("kutu227",  (297,104,132), 72,104,44),
("kutu227",  (297,104,176), 72,104,44),
("kutu227",  (369,0,0), 72,104,44),
("kutu230",  (369,0,44), 86,101,31),
("kutu230",  (369,0,75), 86,101,31),
("kutu230",  (369,0,106), 86,101,31),
("kutu230",  (369,0,137), 86,101,31),
("kutu230",  (369,0,168), 86,101,31),
("kutu221",  (369,104,0), 87,112,23),
("kutu221",  (369,104,23), 87,112,23),
("kutu221",  (369,104,46), 87,112,23),
("kutu221",  (369,104,69), 87,112,23),
("kutu221",  (369,104,92), 87,112,23),
("kutu221",  (369,104,115), 87,112,23),
("kutu221",  (369,104,138), 87,112,23),
("kutu233",  (237,0,177), 58,100,37),
("kutu233",  (237,100,177), 58,100,37),
("kutu233",  (369,104,161), 58,100,37),
("kutu233",  (427,104,161), 58,100,37),
("kutu233",  (441,0,0), 58,100,37),
("kutu233",  (456,104,0), 58,100,37),
("kutu233",  (456,104,37), 58,100,37),
("kutu233",  (456,104,74), 58,100,37),
("kutu233",  (456,104,111), 58,100,37),
("kutu222",  (514,104,0), 41,116,40),
