("kutu174",  (0,0,0), 75,114,69),
("kutu174",  (0,0,69), 75,114,69),
("kutu174",  (0,0,138), 75,114,69),
("kutu174",  (0,114,0), 75,114,69),
("kutu174",  (0,114,69), 75,114,69),
("kutu174",  (0,114,138), 75,114,69),
("kutu174",  (75,0,0), 75,114,69),
("kutu171",  (75,0,69), 76,78,68),
("kutu171",  (75,0,137), 76,78,68),
("kutu171",  (75,114,0), 76,78,68),
("kutu171",  (75,114,68), 76,78,68),
("kutu171",  (75,114,136), 76,78,68),
("kutu171",  (150,0,0), 76,78,68),
("kutu171",  (151,114,0), 76,78,68),
("kutu171",  (151,114,68), 76,78,68),
("kutu171",  (151,114,136), 76,78,68),
("kutu171",  (226,0,0), 76,78,68),
("kutu171",  (226,0,68), 76,78,68),
("kutu160",  (226,0,136), 70,90,63),
("kutu160",  (227,114,0), 70,90,63),
("kutu160",  (227,114,63), 70,90,63),
("kutu163",  (227,114,126), 76,80,54),
("kutu163",  (297,114,0), 76,80,54),
("kutu163",  (297,114,54), 76,80,54),
("kutu163",  (302,0,0), 76,80,54),
("kutu163",  (302,0,54), 76,80,54),
("kutu163",  (302,0,108), 76,80,54),
("kutu163",  (302,0,162), 76,80,54),
("kutu162",  (227,114,180), 85,94,39),
("kutu162",  (373,114,0), 85,94,39),
("kutu162",  (373,114,39), 85,94,39),
("kutu162",  (373,114,78), 85,94,39),
("kutu162",  (373,114,117), 85,94,39),
("kutu162",  (373,114,156), 85,94,39),
("kutu166",  (378,0,0), 61,94,54),
("kutu166",  (378,0,54), 61,94,54),
("kutu166",  (378,0,108), 61,94,54),
("kutu166",  (378,0,162), 61,94,54),
("kutu177",  (439,0,0), 66,92,44),
("kutu177",  (439,0,44), 66,92,44),
("kutu177",  (439,0,88), 66,92,44),
("kutu177",  (439,0,132), 66,92,44),
("kutu177",  (439,0,176), 66,92,44),
("kutu177",  (458,114,0), 66,92,44),
("kutu177",  (458,114,44), 66,92,44),
("kutu176",  (458,114,88), 57,99,47),
("kutu176",  (458,114,135), 57,99,47),
("kutu176",  (505,0,0), 57,99,47),
("kutu176",  (505,0,47), 57,99,47),
("kutu161",  (458,114,182), 78,84,28),
("kutu179",  (505,0,94), 46,99,39),
("kutu179",  (505,0,133), 46,99,39),
("kutu179",  (505,0,172), 46,99,39),
("kutu179",  (524,114,0), 46,99,39),
("kutu179",  (524,114,39), 46,99,39),
("kutu179",  (524,114,78), 46,99,39),
("kutu179",  (524,114,117), 46,99,39),
("kutu24",  (0,0,0), 70,90,63),
("kutu24",  (0,0,63), 70,90,63),
("kutu24",  (0,0,126), 70,90,63),
("kutu24",  (0,90,0), 70,90,63),
("kutu24",  (0,90,63), 70,90,63),
("kutu24",  (0,90,126), 70,90,63),
("kutu24",  (70,0,0), 70,90,63),
("kutu24",  (70,0,63), 70,90,63),
("kutu24",  (70,0,126), 70,90,63),
("kutu24",  (70,90,0), 70,90,63),
("kutu24",  (70,90,63), 70,90,63),
("kutu24",  (70,90,126), 70,90,63),
("kutu24",  (140,0,0), 70,90,63),
("kutu24",  (140,0,63), 70,90,63),
